1.640000050000000e-01,1.29000000000000,143.000000000000,467.144230600000
2.364999950000000e-01,1.29000000000000,143.000000000000,525.544608100000
2.640999850000000e-01,1.29000000000000,143.000000000000,554.245732200000
3.251999910000000e-01,1.29000000000000,143.000000000000,629.220177600000
3.278999920000000e-01,1.29000000000000,143.000000000000,632.864563700000
3.418999910000000e-01,1.29000000000000,143.000000000000,652.167756300000
3.542999920000000e-01,1.29000000000000,143.000000000000,669.810555100000
3.551999930000000e-01,1.29000000000000,143.000000000000,671.110287300000
3.562000100000000e-01,1.29000000000000,143.000000000000,672.557436400000
3.576999900000000e-01,1.29000000000000,143.000000000000,674.733839500000
3.582000140000000e-01,1.29000000000000,143.000000000000,675.460889800000
3.583999870000000e-01,1.29000000000000,143.000000000000,675.751914600000
3.673000040000000e-01,1.29000000000000,143.000000000000,688.826518200000
3.698000010000000e-01,1.29000000000000,143.000000000000,692.541911700000
3.878000080000000e-01,1.29000000000000,143.000000000000,719.825376700000
3.908999860000000e-01,1.29000000000000,143.000000000000,724.615912900000
4.305999880000000e-01,1.29000000000000,143.000000000000,788.241972700000
4.977000060000000e-01,1.29000000000000,143.000000000000,906.217432200000
5.018000010000000e-01,1.29000000000000,143.000000000000,913.963431100000
5.105000140000000e-01,1.29000000000000,143.000000000000,930.661717700000
5.271999840000000e-01,1.29000000000000,143.000000000000,963.821618900000
5.900999900000000e-01,1.29000000000000,143.000000000000,1106.72626500000
6.761000160000000e-01,1.29000000000000,143.000000000000,1379.92057200000
6.808000210000000e-01,1.29000000000000,143.000000000000,1398.63413300000
6.911000010000000e-01,1.29000000000000,143.000000000000,1441.34963400000
7.002999780000000e-01,1.29000000000000,143.000000000000,1481.59089300000
7.103000280000000e-01,1.29000000000000,143.000000000000,1527.71215400000
7.411000129999999e-01,1.29000000000000,143.000000000000,1687.23203000000
7.825000290000000e-01,1.29000000000000,143.000000000000,1953.02618000000
8.036999700000000e-01,1.29000000000000,143.000000000000,2119.37671500000
8.201000090000000e-01,1.29000000000000,143.000000000000,2266.78616500000
8.996000290000000e-01,1.29000000000000,143.000000000000,3401.49477000000
9.156000020000000e-01,1.29000000000000,143.000000000000,3782.91585000000
9.373000260000000e-01,1.29000000000000,143.000000000000,4456.38363300000
9.474999900000000e-01,1.29000000000000,143.000000000000,4858.37593200000
9.344999999999999e-03,1.29000000000000,155.000000000000,471.982760900000
5.590999900000000e-02,1.29000000000000,155.000000000000,466.034788400000
6.333000200000000e-02,1.29000000000000,155.000000000000,466.550399200000
1.395000070000000e-01,1.29000000000000,155.000000000000,491.399724300000
1.644999980000000e-01,1.29000000000000,155.000000000000,506.697005900000
1.875000000000000e-01,1.29000000000000,155.000000000000,523.708839300000
1.911000010000000e-01,1.29000000000000,155.000000000000,526.622429600000
2.460000070000000e-01,1.29000000000000,155.000000000000,579.262150300000
2.583999930000000e-01,1.29000000000000,155.000000000000,593.227734300000
2.603000100000000e-01,1.29000000000000,155.000000000000,595.433014900000
2.694000010000000e-01,1.29000000000000,155.000000000000,606.232571700000
2.772000130000000e-01,1.29000000000000,155.000000000000,615.798041900000
3.625000120000000e-01,1.29000000000000,155.000000000000,737.358784500000
3.713000120000000e-01,1.29000000000000,155.000000000000,751.471997400000
4.147000010000000e-01,1.29000000000000,155.000000000000,824.702422200000
4.228000040000000e-01,1.29000000000000,155.000000000000,839.006667600000
4.788999860000000e-01,1.29000000000000,155.000000000000,943.781816800000
4.896999900000000e-01,1.29000000000000,155.000000000000,965.257534100000
5.009999870000000e-01,1.29000000000000,155.000000000000,988.278502900000
5.612000230000000e-01,1.29000000000000,155.000000000000,1123.57109100000
6.151000260000000e-01,1.29000000000000,155.000000000000,1272.52567300000
6.212999820000000e-01,1.29000000000000,155.000000000000,1292.06227300000
6.650000210000000e-01,1.29000000000000,155.000000000000,1448.30346000000
6.909000280000001e-01,1.29000000000000,155.000000000000,1559.34257200000
7.491999860000000e-01,1.29000000000000,155.000000000000,1876.82001700000
8.676000240000000e-01,1.29000000000000,155.000000000000,3066.23911300000
8.906000260000000e-01,1.29000000000000,155.000000000000,3485.08252800000
9.682000280000000e-01,1.29000000000000,155.000000000000,6418.62534400000
1.454000030000000e-01,1.29000000000000,145.000000000000,280.360391200000
1.939000040000000e-01,1.29000000000000,145.000000000000,317.793716200000
2.274000050000000e-01,1.29000000000000,145.000000000000,345.378477600000
2.307000010000000e-01,1.29000000000000,145.000000000000,348.214163600000
2.840999960000000e-01,1.29000000000000,145.000000000000,398.324569700000
2.876000110000000e-01,1.29000000000000,145.000000000000,401.944998700000
2.971000080000000e-01,1.29000000000000,145.000000000000,412.020570000000
3.160000150000000e-01,1.29000000000000,145.000000000000,433.228398600000
3.287000060000000e-01,1.29000000000000,145.000000000000,448.426102400000
3.910999890000000e-01,1.29000000000000,145.000000000000,536.001614700000
3.955000040000000e-01,1.29000000000000,145.000000000000,543.066757800000
4.047000110000000e-01,1.29000000000000,145.000000000000,558.242113800000
4.226000010000000e-01,1.29000000000000,145.000000000000,589.349213000000
4.476999940000000e-01,1.29000000000000,145.000000000000,636.507319100000
4.787999990000000e-01,1.29000000000000,145.000000000000,700.534686600000
4.995000060000000e-01,1.29000000000000,145.000000000000,746.374814700000
5.103999970000000e-01,1.29000000000000,145.000000000000,771.471429600000
5.343000290000000e-01,1.29000000000000,145.000000000000,828.633189800000
5.372999910000000e-01,1.29000000000000,145.000000000000,836.004786700000
5.435000060000000e-01,1.29000000000000,145.000000000000,851.371817000000
5.626999740000000e-01,1.29000000000000,145.000000000000,900.076746800000
5.659000280000001e-01,1.29000000000000,145.000000000000,908.357086600000
5.722000000000000e-01,1.29000000000000,145.000000000000,924.795911000000
5.828999880000000e-01,1.29000000000000,145.000000000000,953.142479600000
5.859000090000001e-01,1.29000000000000,145.000000000000,961.189740900000
6.274999980000000e-01,1.29000000000000,145.000000000000,1078.06549900000
6.669999960000000e-01,1.29000000000000,145.000000000000,1202.14320200000
7.189999820000000e-01,1.29000000000000,145.000000000000,1401.65973300000
7.860999700000000e-01,1.29000000000000,145.000000000000,1777.28464300000
8.427000050000000e-01,1.29000000000000,145.000000000000,2284.13669400000
8.761000040000000e-01,1.29000000000000,145.000000000000,2719.26816900000
8.827000260000000e-01,1.29000000000000,145.000000000000,2822.38688100000
8.952000140000000e-01,1.29000000000000,145.000000000000,3037.55017000000
9.146000150000000e-01,1.29000000000000,145.000000000000,3436.22216400000
9.208999870000000e-01,1.29000000000000,145.000000000000,3587.33902200000
3.698999880000000e-01,1.29000000000000,145.000000000000,316.885740600000
3.925000130000000e-01,1.29000000000000,145.000000000000,333.336473300000
4.059999880000000e-01,1.29000000000000,145.000000000000,345.116189800000
4.126000110000000e-01,1.29000000000000,145.000000000000,351.441279100000
4.235999880000000e-01,1.29000000000000,145.000000000000,362.850840300000
4.392000140000000e-01,1.29000000000000,145.000000000000,380.997128200000
4.659999910000000e-01,1.29000000000000,145.000000000000,418.063416000000
4.736999870000000e-01,1.29000000000000,145.000000000000,430.210182400000
4.796999990000000e-01,1.29000000000000,145.000000000000,440.169882000000
4.945000110000000e-01,1.29000000000000,145.000000000000,466.671706700000
4.997000100000000e-01,1.29000000000000,145.000000000000,476.661954000000
5.083000060000000e-01,1.29000000000000,145.000000000000,493.989085500000
5.126000050000000e-01,1.29000000000000,145.000000000000,503.037572300000
5.134000180000000e-01,1.29000000000000,145.000000000000,504.749766800000
5.141000150000000e-01,1.29000000000000,145.000000000000,506.255358600000
5.192999840000000e-01,1.29000000000000,145.000000000000,517.658898200000
5.311999920000000e-01,1.29000000000000,145.000000000000,545.234686300000
5.347999930000000e-01,1.29000000000000,145.000000000000,553.989721800000
5.388000010000000e-01,1.29000000000000,145.000000000000,563.945742400000
